ID,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),CO2 Emissions(g/km)
6066,LAND ROVER,Range Rover Evoque Convertible,SUV - SMALL,2,4,AS9,Z,11.2,8.2,231
6067,LAND ROVER,Range Rover Velar D180,SUV - SMALL,2,4,AS8,D,9.2,7.8,229
6068,LAND ROVER,Range Rover Velar P300,SUV - SMALL,2,4,AS8,Z,11.7,9.2,248
6069,LAND ROVER,Range Rover Velar P380,SUV - SMALL,3,6,AS8,Z,13,10,273
6070,LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,5.5,5.2,124
6071,LEXUS,ES 350,MID-SIZE,3.5,6,AS8,X,10.6,7.2,211
6072,LEXUS,ES 350 F SPORT,MID-SIZE,3.5,6,AS8,X,10.9,7.5,219
6073,LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.3,9.1,254
6074,LEXUS,GS F,COMPACT,5,8,AS8,Z,14.9,9.7,293
6075,LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,16,12.9,341
6076,LEXUS,IS 300,COMPACT,2,4,AS8,Z,11,7.6,220
6077,LEXUS,IS 300 AWD,COMPACT,3.5,6,AS6,Z,12.3,9.1,254
6078,LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.3,9.1,254
6079,LEXUS,LC 500,SUBCOMPACT,5,8,AS10,Z,15.1,9.5,294
6080,LEXUS,LC 500h,SUBCOMPACT,3.5,6,AV10,Z,9,7.1,189
6081,LEXUS,LS 500 AWD,MID-SIZE,3.4,6,AS10,Z,13.1,8.7,261
6082,LEXUS,LS 500h AWD,MID-SIZE,3.5,6,AV10,Z,10.3,7.7,214
6083,LEXUS,LX 570,SUV - STANDARD,5.7,8,AS8,Z,18.2,12.8,371
6084,LEXUS,NX 300 AWD,SUV - SMALL,2,4,AS6,Z,10.7,8.5,226
6085,LEXUS,NX 300 AWD F SPORT,SUV - SMALL,2,4,AS6,Z,10.8,8.9,232
6086,LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.2,7.9,176
6087,LEXUS,RC 300 AWD,SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,262
6088,LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,262
6089,LEXUS,RC F,SUBCOMPACT,5,8,AS8,Z,15.2,9.5,289
6090,LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,9,252
6091,LEXUS,RX 350 L AWD,SUV - SMALL,3.5,6,AS8,X,13.1,9.4,268
6092,LEXUS,RX 450h AWD,SUV - STANDARD,3.5,6,AV6,Z,7.5,8.4,185
6093,LEXUS,RX 450h L AWD,SUV - STANDARD,3.5,6,AV6,Z,8.1,8.4,190
6094,LEXUS,UX 200,MID-SIZE,2,4,AS10,X,8,6.3,168
6095,LEXUS,UX 250h,COMPACT,2,4,AV6,X,5.5,5.7,130
6096,LEXUS,UX 250h AWD,COMPACT,2,4,AV6,X,5.7,6.2,140
6097,LINCOLN,Continental AWD,FULL-SIZE,2.7,6,AS6,X,14,9.4,281
6098,LINCOLN,Continental AWD,FULL-SIZE,3,6,AS6,X,14.5,9.8,289
6099,LINCOLN,Continental AWD,FULL-SIZE,3.7,6,AS6,X,14.3,9.7,287
6100,LINCOLN,MKC AWD,SUV - SMALL,2,4,AS6,X,12.3,9.3,257
6101,LINCOLN,MKC AWD (Start/Stop),SUV - SMALL,2,4,AS6,X,12.2,9.3,256
6102,LINCOLN,MKC AWD,SUV - SMALL,2.3,4,AS6,X,13.1,9.5,270
6103,LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,322
6104,LINCOLN,MKT Livery AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,14.7,10.3,297
6105,LINCOLN,MKZ AWD,MID-SIZE,2,4,AS6,X,12.1,8.4,245
6106,LINCOLN,MKZ AWD,MID-SIZE,3,6,AS6,X,14,9.2,278
6107,LINCOLN,MKZ Hybrid,MID-SIZE,2,4,AV,X,5.7,6.2,139
6108,LINCOLN,Nautilus,SUV - SMALL,2,4,AS8,X,12,9.6,250
6109,LINCOLN,Nautilus,SUV - SMALL,2.7,6,AS8,X,12.6,9.2,259
6110,LINCOLN,Navigator 4X4,SUV - STANDARD,3.5,6,AS10,X,15,11.4,314
6111,MASERATI,Ghibli,MID-SIZE,3,6,AS8,Z,14.1,9.8,286
6112,MASERATI,Ghibli S,MID-SIZE,3,6,AS8,Z,14.7,9.9,295
6113,MASERATI,Ghibli SQ4,MID-SIZE,3,6,AS8,Z,14.7,9.9,295
6114,MASERATI,GranTurismo Convertible,SUBCOMPACT,4.7,8,AS6,Z,17.8,11.6,354
6115,MASERATI,Levante,SUV - STANDARD,3,6,AS8,Z,15.9,11.1,324
6116,MASERATI,Levante S,SUV - STANDARD,3,6,AS8,Z,16.1,11.4,330
6117,MASERATI,Levante GTS,SUV - STANDARD,3.8,8,AS8,Z,17.9,12.9,360
6118,MASERATI,Levante Trofeo,SUV - STANDARD,3.8,8,AS8,Z,17.9,12.9,360
6119,MASERATI,Quattroporte S,FULL-SIZE,3,6,AS8,Z,15.1,10.3,299
6120,MASERATI,Quattroporte SQ4,FULL-SIZE,3,6,AS8,Z,15,10.3,301
6121,MASERATI,Quattroporte GTS,FULL-SIZE,3.8,8,AS8,Z,16,10.8,321
6122,MAZDA,CX-3,COMPACT,2,4,AS6,X,8.3,6.9,179
6123,MAZDA,CX-3,COMPACT,2,4,M6,X,8.8,7,186
6124,MAZDA,CX-3 4WD,COMPACT,2,4,AS6,X,8.6,7.4,189
6125,MAZDA,CX-5,SUV - SMALL,2,4,M6,X,9.7,7.7,206
6126,MAZDA,CX-5,SUV - SMALL,2.5,4,AS6,X,9.7,7.8,206
6127,MAZDA,CX-5 (Cylinder Deactivation),SUV - SMALL,2.5,4,AS6,X,9.3,7.6,201
6128,MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,10.2,8.2,217
6129,MAZDA,CX-5 4WD (Cylinder Deactivation),SUV - SMALL,2.5,4,AS6,X,9.8,7.9,208
6130,MAZDA,CX-5 Turbo 4WD,SUV - SMALL,2.5,4,AS6,X,10.8,8.7,230
6131,MAZDA,CX-5 Diesel 4WD,SUV - SMALL,2.2,4,AS6,D,8.9,7.9,227
6132,MAZDA,CX-9,SUV - SMALL,2.5,4,AS6,X,10.6,8.4,225
6133,MAZDA,CX-9 4WD,SUV - SMALL,2.5,4,AS6,X,11.6,9.1,244
6134,MAZDA,Mazda3 4-Door,COMPACT,2,4,AS6,X,8.4,6.6,178
6135,MAZDA,Mazda3 4-Door (SIL),COMPACT,2,4,M6,X,8.7,6.4,180
6136,MAZDA,Mazda3 4-Door,COMPACT,2.5,4,AS6,X,8.8,6.4,181
6137,MAZDA,Mazda3 4-Door (Cylinder Deactivation),COMPACT,2.5,4,AS6,X,8.8,6.6,183
6138,MAZDA,Mazda3 4-Door 4WD,COMPACT,2.5,4,AS6,X,9.2,7,192
6139,MAZDA,Mazda3 5-Door,MID-SIZE,2,4,AS6,X,8.6,6.7,181
6140,MAZDA,Mazda3 5-Door (SIL),MID-SIZE,2,4,M6,X,8.7,6.6,181
6141,MAZDA,Mazda3 5-Door,MID-SIZE,2.5,4,AS6,X,9,6.8,187
6142,MAZDA,Mazda3 5-Door,MID-SIZE,2.5,4,M6,X,9.2,6.6,189
6143,MAZDA,Mazda3 5-Door 4WD,MID-SIZE,2.5,4,AS6,X,9.8,7.4,204
6144,MAZDA,Mazda6,MID-SIZE,2.5,4,AS6,X,9.1,6.7,187
6145,MAZDA,Mazda6 Turbo,MID-SIZE,2.5,4,AS6,X,10,7.5,208
6146,MAZDA,MX-5,TWO-SEATER,2,4,AS6,Z,9,6.6,186
6147,MAZDA,MX-5 (SIL),TWO-SEATER,2,4,M6,Z,9,7,189
6148,MERCEDES-BENZ,A 220,SUBCOMPACT,2,4,AM7,Z,9.7,6.8,195
6149,MERCEDES-BENZ,A 220 4MATIC,SUBCOMPACT,2,4,AM7,Z,9.6,7.1,199
6150,MERCEDES-BENZ,A 250,STATION WAGON - SMALL,2,4,AM7,Z,9.4,6.8,192
6151,MERCEDES-BENZ,A 250 4MATIC,STATION WAGON - SMALL,2,4,AM7,Z,9.9,7,201
6152,MERCEDES-BENZ,AMG C 43 4MATIC,COMPACT,3,6,A9,Z,12.4,8.7,253
6153,MERCEDES-BENZ,AMG C 43 4MATIC Cabriolet,SUBCOMPACT,3,6,A9,Z,12.7,9.2,263
6154,MERCEDES-BENZ,AMG C 43 4MATIC Coupe,SUBCOMPACT,3,6,A9,Z,12.9,8.8,255
6155,MERCEDES-BENZ,AMG C 43 4MATIC Wagon,STATION WAGON - SMALL,3,6,A9,Z,12.4,8.9,255
6156,MERCEDES-BENZ,AMG C 63,COMPACT,4,8,A9,Z,13.2,8.7,263
6157,MERCEDES-BENZ,AMG C 63 S,COMPACT,4,8,A9,Z,13.2,8.7,263
6158,MERCEDES-BENZ,AMG C 63 S Cabriolet,SUBCOMPACT,4,8,A9,Z,13.9,9.7,282
6159,MERCEDES-BENZ,AMG C 63 S Coupe,SUBCOMPACT,4,8,A9,Z,13.9,9.2,277
6160,MERCEDES-BENZ,AMG CLA 45 4MATIC,MINICOMPACT,2,4,AM7,Z,10.3,7.9,217
6161,MERCEDES-BENZ,AMG CLS 53 4MATIC+,COMPACT,3,6,A9,Z,12.4,8.7,235
6162,MERCEDES-BENZ,AMG E 53 4MATIC+,MID-SIZE,3,6,A9,Z,11.2,8.3,232
6163,MERCEDES-BENZ,AMG E 53 4MATIC+ Cabriolet,SUBCOMPACT,3,6,A9,Z,12.5,9,245
6164,MERCEDES-BENZ,AMG E 53 4MATIC+ Coupe,SUBCOMPACT,3,6,A9,Z,12.3,8.5,237
6165,MERCEDES-BENZ,AMG E 53 4MATIC+ Wagon,STATION WAGON - MID-SIZE,3,6,A9,Z,11.5,8.6,239
6166,MERCEDES-BENZ,AMG E 63 S 4MATIC+,MID-SIZE,4,8,A9,Z,16,10.5,318
6167,MERCEDES-BENZ,AMG E 63 S 4MATIC+ Wagon,STATION WAGON - MID-SIZE,4,8,A9,Z,14.6,10.4,299
6168,MERCEDES-BENZ,AMG G 63,SUV - STANDARD,4,8,A9,Z,18.1,15.6,396
6169,MERCEDES-BENZ,AMG GLA 45 4MATIC,STATION WAGON - MID-SIZE,2,4,AM7,Z,10.7,8.3,225
6170,MERCEDES-BENZ,AMG GLC 43 4MATIC,SUV - SMALL,3,6,A9,Z,12.5,9.6,262
6171,MERCEDES-BENZ,AMG GLC 43 4MATIC Coupe,SUV - SMALL,3,6,A9,Z,12.6,9.7,265
6172,MERCEDES-BENZ,AMG GLC 63 S 4MATIC+,SUV - SMALL,4,8,A9,Z,15,10.9,309
6173,MERCEDES-BENZ,AMG GLC 63 S 4MATIC+ Coupe,SUV - SMALL,4,8,A9,Z,15,10.9,309
6174,MERCEDES-BENZ,AMG GLE 43 4MATIC,SUV - STANDARD,3,6,A9,Z,14,10.6,292
6175,MERCEDES-BENZ,AMG GLE 43 4MATIC Coupe,SUV - STANDARD,3,6,A9,Z,14.1,10.9,297
6176,MERCEDES-BENZ,AMG GLE 63 S 4MATIC,SUV - STANDARD,4.7,8,A7,Z,17.7,13.4,370
6177,MERCEDES-BENZ,AMG GLE 63 S 4MATIC Coupe,SUV - STANDARD,4.7,8,A7,Z,17.2,12.8,357
6178,MERCEDES-BENZ,AMG GLS 63 4MATIC,SUV - STANDARD,4.7,8,A7,Z,17.8,13.2,370
6179,MERCEDES-BENZ,AMG GT 53 4MATIC+ Coupe,COMPACT,3,6,A9,Z,12.4,9.8,264
6180,MERCEDES-BENZ,AMG GT 63 4MATIC+ Coupe,COMPACT,4,8,A9,Z,15.5,11.5,323
6181,MERCEDES-BENZ,AMG GT 63 S 4MATIC+ Coupe,COMPACT,4,8,A9,Z,15.6,11.5,324
6182,MERCEDES-BENZ,AMG GT C Coupe,TWO-SEATER,4,8,AM7,Z,15.3,11.4,315
6183,MERCEDES-BENZ,AMG GT C Roadster,TWO-SEATER,4,8,AM7,Z,15.2,11.4,315
6184,MERCEDES-BENZ,AMG GT R Coupe,TWO-SEATER,4,8,AM7,Z,15.9,11.8,327
6185,MERCEDES-BENZ,AMG S 63 4MATIC+,FULL-SIZE,4,8,A9,Z,14.1,8.9,275
6186,MERCEDES-BENZ,AMG S 63 4MATIC+ Cabriolet,SUBCOMPACT,4,8,A9,Z,15.8,9.8,306
6187,MERCEDES-BENZ,AMG S 63 4MATIC+ Coupe,COMPACT,4,8,A9,Z,14,8.7,271
6188,MERCEDES-BENZ,AMG S 65,FULL-SIZE,6,12,A7,Z,18.6,10.9,356
6189,MERCEDES-BENZ,AMG S 65 Cabriolet,SUBCOMPACT,6,12,A9,Z,17.1,11,337
6190,MERCEDES-BENZ,AMG S 65 Coupe,COMPACT,6,12,A9,Z,17.6,11,343
6191,MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,A7,Z,15.3,10.2,303
6192,MERCEDES-BENZ,AMG SLC 43,TWO-SEATER,3,6,A9,Z,11.8,8.2,238
6193,MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2,4,AM7,Z,9.8,6.8,196
6194,MERCEDES-BENZ,B 250 4MATIC,STATION WAGON - SMALL,2,4,AM7,Z,10.3,7.8,215
6195,MERCEDES-BENZ,C 300 4MATIC,COMPACT,2,4,A9,Z,11,7.3,219
6196,MERCEDES-BENZ,C 300 4MATIC Cabriolet,SUBCOMPACT,2,4,A9,Z,11.3,8.1,231
6197,MERCEDES-BENZ,C 300 4MATIC Coupe,SUBCOMPACT,2,4,A9,Z,10.9,7.7,221
6198,MERCEDES-BENZ,C 300 4MATIC Wagon,STATION WAGON - SMALL,2,4,A9,Z,10.9,7.7,221
6199,MERCEDES-BENZ,CLA 250,MINICOMPACT,2,4,AM7,Z,9.6,6.6,193
6200,MERCEDES-BENZ,CLA 250 4MATIC,MINICOMPACT,2,4,AM7,Z,9.9,7.3,204
6201,MERCEDES-BENZ,CLS 450 4MATIC,COMPACT,3,6,A9,Z,11.3,7.9,213
6202,MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,2,4,A9,Z,11,8.1,228
6203,MERCEDES-BENZ,E 450 4MATIC,MID-SIZE,3,6,A9,Z,11.8,8.5,244
6204,MERCEDES-BENZ,E 450 4MATIC Cabriolet,SUBCOMPACT,3,6,A9,Z,12.7,10.1,271
6205,MERCEDES-BENZ,E 450 4MATIC Coupe,SUBCOMPACT,3,6,A9,Z,12.5,9.1,257
6206,MERCEDES-BENZ,E 450 4MATIC Wagon,STATION WAGON - MID-SIZE,3,6,A9,Z,12.3,8.9,254
6207,MERCEDES-BENZ,G 550,SUV - STANDARD,4,8,A9,Z,18,14.1,378
6208,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,4,AM7,Z,10.1,7.6,209
6209,MERCEDES-BENZ,GLC 300 4MATIC,SUV - SMALL,2,4,A9,Z,11,8.7,234
6210,MERCEDES-BENZ,GLC 300 4MATIC Coupe,SUV - SMALL,2,4,A9,Z,10.8,9,234
6211,MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3,6,A9,Z,13.5,10.3,282
6212,MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3,6,A9,Z,14.9,11.2,312
6213,MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,17.2,12.6,355
6214,MERCEDES-BENZ,Maybach S 560 4MATIC,FULL-SIZE,4,8,A9,Z,14.4,9.5,286
6215,MERCEDES-BENZ,Maybach S 650,FULL-SIZE,6,12,A7,Z,18.4,11.1,355
6216,MERCEDES-BENZ,Metris Cargo,SPECIAL PURPOSE VEHICLE,2,4,A7,Z,11.5,9.8,251
6217,MERCEDES-BENZ,Metris Cargo LWB,SPECIAL PURPOSE VEHICLE,2,4,A7,Z,11.3,9.6,248
6218,MERCEDES-BENZ,Metris Passenger,SPECIAL PURPOSE VEHICLE,2,4,A7,Z,12.3,10.3,268
6219,MERCEDES-BENZ,S 450 4MATIC SWB,MID-SIZE,3,6,A9,Z,12.8,8.5,253
6220,MERCEDES-BENZ,S 560 Cabriolet,SUBCOMPACT,4,8,A9,Z,13.8,9.2,275
6221,MERCEDES-BENZ,S 560 4MATIC,FULL-SIZE,4,8,A9,Z,13.5,8.6,265
6222,MERCEDES-BENZ,S 560 4MATIC SWB,MID-SIZE,4,8,A9,Z,13.5,8.6,265
6223,MERCEDES-BENZ,SL 450,TWO-SEATER,3,6,A9,Z,11.8,8.5,241
6224,MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,A9,Z,13.5,9.3,270
6225,MERCEDES-BENZ,SLC 300,TWO-SEATER,2,4,A9,Z,10,7.3,205
6226,MINI,Cooper 3 Door,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,184
6227,MINI,Cooper 3 Door,SUBCOMPACT,1.5,3,M6,Z,8.5,6.2,175
6228,MINI,Cooper 5 Door,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,184
6229,MINI,Cooper 5 Door,SUBCOMPACT,1.5,3,M6,Z,8.4,6.3,175
6230,MINI,Cooper Clubman ALL4,MID-SIZE,1.5,3,AS8,Z,10.2,7.6,212
6231,MINI,Cooper Clubman ALL4,MID-SIZE,1.5,3,M6,Z,10.5,7.4,214
6232,MINI,Cooper Convertible,MINICOMPACT,1.5,3,AS6,Z,8.8,6.8,184
6233,MINI,Cooper Convertible,MINICOMPACT,1.5,3,M6,Z,8.4,6.3,175
6234,MINI,Cooper Countryman ALL4,STATION WAGON - SMALL,1.5,3,AS8,Z,10.3,7.9,215
6235,MINI,Cooper Countryman ALL4,STATION WAGON - SMALL,1.5,3,M6,Z,10.5,7.4,214
6236,MINI,Cooper S 3 Door,SUBCOMPACT,2,4,AS6,Z,9.3,7.3,197
6237,MINI,Cooper S 3 Door,SUBCOMPACT,2,4,M6,Z,10.2,7.4,210
6238,MINI,Cooper S 5 Door,SUBCOMPACT,2,4,AS6,Z,9.3,7.3,197
6239,MINI,Cooper S 5 Door,SUBCOMPACT,2,4,M6,Z,10.2,7.4,210
6240,MINI,Cooper S Clubman ALL4,MID-SIZE,2,4,AS8,Z,10.4,7.6,214
6241,MINI,Cooper S Clubman ALL4,MID-SIZE,2,4,M6,Z,11.4,7.7,227
6242,MINI,Cooper S Convertible,MINICOMPACT,2,4,AS6,Z,9.4,7.2,197
6243,MINI,Cooper S Convertible,MINICOMPACT,2,4,M6,Z,10.2,7.4,210
6244,MINI,Cooper S Countryman ALL4,MID-SIZE,2,4,AS8,Z,10.5,7.6,215
6245,MINI,Cooper S Countryman ALL4,MID-SIZE,2,4,M6,Z,11.3,7.8,228
6246,MINI,John Cooper Works 3 Door,SUBCOMPACT,2,4,AS6,Z,9.3,7.3,197
6247,MINI,John Cooper Works 3 Door,SUBCOMPACT,2,4,M6,Z,10.2,7.4,210
6248,MINI,John Cooper Works Clubman ALL4,MID-SIZE,2,4,AS8,Z,10.4,7.6,214
6249,MINI,John Cooper Works Clubman ALL4,MID-SIZE,2,4,M6,Z,11.4,7.7,227
6250,MINI,John Cooper Works Convertible,MINICOMPACT,2,4,AS6,Z,9.4,7.2,197
6251,MINI,John Cooper Works Convertible,MINICOMPACT,2,4,M6,Z,10.8,7.7,220
6252,MINI,John Cooper Works Countryman ALL4,MID-SIZE,2,4,AS8,Z,10.6,7.8,220
6253,MINI,John Cooper Works Countryman ALL4,MID-SIZE,2,4,M6,Z,11.3,7.8,228
6254,MITSUBISHI,Eclipse Cross 4WD,SUV - SMALL,1.5,4,AV8,X,9.6,8.9,216
6255,MITSUBISHI,Mirage,COMPACT,1.2,3,AV,X,6.6,5.6,143
6256,MITSUBISHI,Mirage,COMPACT,1.2,3,M5,X,7.1,5.8,151
6257,MITSUBISHI,Mirage G4,COMPACT,1.2,3,AV,X,6.9,5.7,148
6258,MITSUBISHI,Mirage G4,COMPACT,1.2,3,M5,X,7.2,5.9,153
6259,MITSUBISHI,Outlander 4WD,SUV - SMALL,2.4,4,AV6,X,9.9,8.1,212
6260,MITSUBISHI,Outlander 4WD,SUV - SMALL,3,6,AS6,Z,12,8.8,246
6261,MITSUBISHI,RVR,SUV - SMALL,2,4,AV6,X,9.7,7.8,206
6262,MITSUBISHI,RVR 4WD,SUV - SMALL,2,4,AV6,X,10.1,8.2,213
6263,MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,AV6,X,10.3,8.3,218
6264,NISSAN,370Z,TWO-SEATER,3.7,6,AS7,Z,12.6,9.3,261
6265,NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,270
6266,NISSAN,370Z Roadster,TWO-SEATER,3.7,6,AS7,Z,13,9.7,271
6267,NISSAN,370Z Roadster,TWO-SEATER,3.7,6,M6,Z,13.6,9.7,279
6268,NISSAN,Altima,MID-SIZE,2.5,4,AV,X,8.6,6.1,174
6269,NISSAN,Altima SR/Platinum,MID-SIZE,2,4,AV,X,9.1,6.9,190
6270,NISSAN,Altima SR/Platinum,MID-SIZE,2.5,4,AV,X,8.5,6.3,177
6271,NISSAN,Altima AWD,MID-SIZE,2.5,4,AV,X,9.1,6.5,186
6272,NISSAN,Altima AWD SR/Platinum,MID-SIZE,2.5,4,AV,X,9.3,6.7,190
6273,NISSAN,Armada 4WD,SUV - STANDARD,5.6,8,AS7,X,17.7,12.9,364
6274,NISSAN,Frontier,PICKUP TRUCK - SMALL,2.5,4,A5,X,13.7,10.7,290
6275,NISSAN,Frontier,PICKUP TRUCK - SMALL,4,6,A5,X,14.7,10.3,299
6276,NISSAN,Frontier 4WD,PICKUP TRUCK - SMALL,4,6,A5,X,15.8,11.5,326
6277,NISSAN,Frontier 4WD,PICKUP TRUCK - SMALL,4,6,M6,X,15.1,11.5,317
6278,NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Z,14.2,10.7,295
6279,NISSAN,Kicks,MID-SIZE,1.6,4,AV,X,7.7,6.6,169
6280,NISSAN,Maxima,MID-SIZE,3.5,6,AV7,Z,11.6,7.9,233
6281,NISSAN,Micra,COMPACT,1.6,4,A4,X,9,6.8,188
6282,NISSAN,Micra,COMPACT,1.6,4,M5,X,8.7,6.8,186
6283,NISSAN,Murano,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.7,8.3,240
6284,NISSAN,Murano AWD,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.7,8.5,242
6285,NISSAN,NV200 Cargo Van,SPECIAL PURPOSE VEHICLE,2,4,AV,X,9.8,8.8,218
6286,NISSAN,Pathfinder,SUV - SMALL,3.5,6,AV,X,11.6,8.5,240
6287,NISSAN,Pathfinder 4WD,SUV - SMALL,3.5,6,AV,X,12.1,8.9,250
6288,NISSAN,Pathfinder 4WD Platinum,SUV - SMALL,3.5,6,AV,X,12.4,9.2,259
6289,NISSAN,Qashqai,STATION WAGON - SMALL,2,4,AV7,X,8.6,7.2,188
6290,NISSAN,Qashqai,STATION WAGON - SMALL,2,4,M6,X,10.1,8.1,217
6291,NISSAN,Qashqai AWD,STATION WAGON - SMALL,2,4,AV7,X,9.1,7.6,198
6292,NISSAN,Rogue,SUV - SMALL,2.5,4,AV,X,9.1,7.1,192
6293,NISSAN,Rogue AWD,SUV - SMALL,2.5,4,AV,X,9.6,7.5,204
6294,NISSAN,Sentra,MID-SIZE,1.8,4,AV,X,8.1,6.3,172
6295,NISSAN,Sentra,MID-SIZE,1.8,4,M6,X,8.8,6.6,183
6296,NISSAN,Sentra (Turbo),MID-SIZE,1.6,4,AV7,Z,8.9,7.3,193
6297,NISSAN,Sentra (Turbo),MID-SIZE,1.6,4,M6,Z,9.1,7.3,195
6298,NISSAN,Sentra Nismo,MID-SIZE,1.6,4,AV7,Z,9.4,7.8,205
6299,NISSAN,Sentra Nismo,MID-SIZE,1.6,4,M6,Z,9.5,7.6,204
6300,NISSAN,Titan,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15,11.2,312
6301,NISSAN,Titan 4WD,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.2,11.1,315
6302,NISSAN,Titan 4WD Pro-4X,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.9,11.9,331
6303,NISSAN,Versa,MID-SIZE,1.6,4,AV,X,7.6,6.2,164
6304,NISSAN,Versa,MID-SIZE,1.6,4,M5,X,8.6,6.6,180
6305,PORSCHE,911 Carrera,MINICOMPACT,3,6,AM7,Z,10.6,8,221
6306,PORSCHE,911 Carrera,MINICOMPACT,3,6,M7,Z,11.8,8.1,237
6307,PORSCHE,911 Carrera Cabriolet,MINICOMPACT,3,6,AM7,Z,10.8,8.3,227
6308,PORSCHE,911 Carrera Cabriolet,MINICOMPACT,3,6,M7,Z,12,8.2,241
6309,PORSCHE,911 Carrera GTS,MINICOMPACT,3,6,AM7,Z,11.5,9.1,243
6310,PORSCHE,911 Carrera GTS,MINICOMPACT,3,6,M7,Z,13,8.9,260
6311,PORSCHE,911 Carrera GTS Cabriolet,MINICOMPACT,3,6,AM7,Z,11.8,9.2,249
6312,PORSCHE,911 Carrera GTS Cabriolet,MINICOMPACT,3,6,M7,Z,12.7,9,258
6313,PORSCHE,911 Carrera S,MINICOMPACT,3,6,AM7,Z,10.8,8.3,226
6314,PORSCHE,911 Carrera S,MINICOMPACT,3,6,M7,Z,12.1,8.3,242
6315,PORSCHE,911 Carrera S Cabriolet,MINICOMPACT,3,6,AM7,Z,10.8,8.4,228
6316,PORSCHE,911 Carrera S Cabriolet,MINICOMPACT,3,6,M7,Z,12.1,8.3,243
6317,PORSCHE,911 Carrera T,MINICOMPACT,3,6,AM7,Z,11.9,9.1,248
6318,PORSCHE,911 Carrera T,MINICOMPACT,3,6,M7,Z,14.6,9.4,286
6319,PORSCHE,911 Carrera 4,MINICOMPACT,3,6,AM7,Z,10.7,8.3,225
6320,PORSCHE,911 Carrera 4,MINICOMPACT,3,6,M7,Z,12.1,8.3,242
6321,PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3,6,AM7,Z,11,8.4,230
6322,PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3,6,M7,Z,12.2,8.5,246
6323,PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3,6,AM7,Z,11.8,9.2,248
6324,PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3,6,M7,Z,12.8,8.9,257
6325,PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3,6,AM7,Z,11.9,9.3,250
6326,PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3,6,M7,Z,12.9,9.1,260
6327,PORSCHE,911 Carrera 4S,MINICOMPACT,3,6,AM7,Z,11.1,8.5,232
6328,PORSCHE,911 Carrera 4S,MINICOMPACT,3,6,M7,Z,12.1,8.4,243
6329,PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3,6,AM7,Z,11,8.5,231
6330,PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3,6,M7,Z,12.2,8.5,246
6331,PORSCHE,911 GT2 RS,TWO-SEATER,3.8,6,AM7,Z,15.3,11.2,315
6332,PORSCHE,911 GT3,TWO-SEATER,4,6,AM7,Z,15.8,11.7,324
6333,PORSCHE,911 GT3,TWO-SEATER,4,6,M6,Z,18,11.5,352
6334,PORSCHE,911 GT3 RS,TWO-SEATER,4,6,AM7,Z,16.1,12.2,335
6335,PORSCHE,911 GT3 Touring,TWO-SEATER,4,6,M6,Z,16.4,11.2,334
6336,PORSCHE,911 Speedster,TWO-SEATER,4,6,M6,Z,17.4,12.4,350
